N,Time,xpos,ypos,orientation
1,1,-45.97036402300504,-42.08447487507291,-2.5476212352194865
2,1,11.067404490531107,-18.630639237060354,-0.8279584132354303
3,1,-1.7279944857077512,-40.22149553362667,-2.736689645652392
4,1,-49.55158594030031,13.86532931823865,-0.6643911159541657
5,1,29.761721793047048,19.482731990660728,1.1212002746923906
6,1,-25.64145988006363,29.556386948365912,1.9179794547706486
7,1,36.68343220340955,-23.759385072790995,-2.8980922748493625
8,1,-31.01351255258943,-29.108023216915402,2.5887765339813087
9,1,-48.343165963199716,32.11992134950494,2.1586352459249243
10,1,31.077548858736204,26.064565528012228,-0.24358985062035637
11,1,-9.46412630386565,38.85326163071946,2.95722649158089
12,1,-38.59415354223782,-26.979642652367463,-2.133260537749557
13,1,33.70192250988321,3.7555192713027763,1.506765853094106
14,1,13.542096178280065,8.85019140947207,-0.177688362580751
15,1,-12.572208427720788,17.272096018844806,1.9219534035374215
16,1,-29.58563902244724,16.323399472446354,-0.8435469253086284
17,1,23.259845277170456,49.17804893228382,0.40523799621860296
18,1,16.79215334416685,17.84977926939443,1.948377648289867
19,1,14.818719496668031,29.16917364706904,0.7357041347664327
20,1,13.106548195598899,44.87028991109304,-2.4312543715085946
21,1,41.83938471788837,42.18875326775367,-0.8500313466697437
22,1,-0.8981665420484686,-19.60654438158284,-0.27995514107881536
23,1,13.764919148534686,-47.15640822609501,-2.4099197017962704
24,1,-24.942629209345448,-23.729762507130626,2.175076564226007
25,1,14.823911490634869,11.625851973284995,2.3706294758311386
26,1,7.153561391848152,-31.54776839247178,-1.9478421339055159
27,1,-16.43110219650634,-46.2938407891978,0.5223054705048044
28,1,-40.69741919555013,4.629864008446005,2.351757651730186
29,1,-4.7749829842962495,19.4979896929369,1.8474262281074425
30,1,-37.334108346582184,17.928377970529453,-0.29481386966120926
31,1,20.813687030465424,-18.980971457201257,-2.7891692151115524
32,1,16.635863779142472,14.020604132522372,0.5354974515855431
33,1,-24.916188757938407,19.16250510462193,-2.1982776450507973
34,1,33.11872963045529,16.904675622544175,2.609606416614931
35,1,40.06293378874024,-18.72461285623982,1.5565650114166756
36,1,-26.41754818351149,26.655405055066257,-1.1755051061182904
37,1,7.556901204766464,41.3479842014906,1.730034117359614
38,1,44.279265530945885,-42.43302146224352,0.5266731135374394
39,1,49.47955471901585,-21.222220955347115,-0.6751266946232466
40,1,1.7243916732000986,-46.22706028728712,1.2187034959836758
41,1,33.37981294607808,-23.726966761362224,0.9045189504706546
42,1,-40.055263191827976,47.45872951489625,-2.686877310328514
43,1,-8.223834202809,-49.74198759452446,-0.9860549449197518
44,1,8.062469787858634,-26.448993348602876,1.9256926640539676
45,1,-42.507369263211395,-14.03168168508807,-0.7442483708494873
46,1,-17.911480168778272,-23.675032705640085,-1.8271062276987453
47,1,-31.87746327627332,21.00704037480854,2.229547517922501
48,1,30.139784299478013,40.12917542810934,-1.1723983311977244
49,1,-39.1274510973095,-20.260026350904724,3.082515163483584
50,1,-27.14159776251358,42.1480799066696,-1.1599238862397725
51,1,14.231745383040039,-8.006197682937676,2.397767984819023
52,1,21.18265083821987,-44.82799876416226,0.9965486944197411
53,1,-3.2408352874015667,-35.9159775522345,-3.076510616437774
54,1,-3.4254281028041667,-21.22856719385364,2.1817180475609206
55,1,-29.64530973840568,-7.393120597826652,-0.4674404835960778
56,1,-13.196989965225935,-25.724311909021026,0.3439302028029347
57,1,10.989360674183002,22.968310395692647,2.483890253892503
58,1,47.9906723842794,-42.12583653729652,1.0244917989058229
59,1,-18.981072063661653,6.8836540968619016,3.0539188219058415
60,1,-16.654883593547787,32.20048333245361,1.1013658805803153
61,1,47.45668191682134,31.9453662117685,0.5876430514678022
62,1,-5.451314649256811,1.2242730433182802,-2.823366387923318
63,1,-16.660786004668648,26.274529500217604,-0.879567009152863
64,1,-19.167555789224945,-5.800849396722574,1.507312163794815
65,1,1.1544150048074964,20.500370514440615,2.2516795122335895
66,1,-32.53841142298325,-34.86335171675849,2.1130201997243128
67,1,31.897633926754587,0.7803276505864432,-1.7574993389123803
68,1,-21.729492399706285,4.362788134493057,-0.02979124637017612
69,1,31.74737722653116,-17.846512505532143,1.8524150661758059
70,1,17.149133525302094,9.72760363487317,-2.370906898799574
71,1,-44.5322768377701,45.70637205616558,-0.7571997409731241
72,1,-3.378735921631515,-15.010494027385956,0.39660157107334776
73,1,13.628094458443016,-44.15652689441172,-0.9204965129655382
74,1,-44.65326694181127,13.050638580431917,-0.264992099822768
75,1,8.974603969942308,34.96768640025982,-2.362430229902662
76,1,37.0161230338785,35.24277792056243,1.7859402028558453
77,1,17.784106533866538,-13.524225642279353,2.3557026172075477
78,1,-34.83737751200246,-17.142036293915886,1.8604303720993145
79,1,3.7825197144442324,27.03313577358506,-2.6592414570639007
80,1,-15.550269705596452,-38.08086371216712,-3.137155734774038
81,1,-11.967411625002622,9.23512895930607,-0.48742058796508114
82,1,17.787848662883455,-36.903630666521615,0.5364281305362723
83,1,-47.22410788571805,-26.551282005057427,1.8660522277783793
84,1,-14.612136558798117,29.415327729820028,1.82354662424107
85,1,29.145782696077983,31.77952751961416,-1.4256570806699544
86,1,26.39089739388578,11.114486433529546,-1.085408310912798
87,1,-41.035911356197275,40.07978341248626,0.9971903556415447
88,1,10.714241583168238,-35.30759929163539,-1.2015584352196829
89,1,22.896719446394865,43.5028561006736,2.598747152693834
90,1,3.742200788399064,23.198281911431607,2.987061042196541
91,1,-47.68282443606346,-29.519040102753262,2.2839745675034795
92,1,9.978850439429088,-48.616173899076486,2.549878122963789
93,1,9.100337794899609,-29.266942780363646,1.1099235172640889
94,1,22.121024668637773,46.40394324375626,0.05725548437203895
95,1,17.76925440126289,28.610288348669105,2.828181647138049
96,1,-4.753010333364138,39.102790059631275,-2.2189643883129055
97,1,21.534071401266335,-47.81036570802893,-0.6116825297253488
98,1,-13.28801480521734,26.62850358636487,-0.7412549187184216
99,1,-16.663004171190043,35.69628139070103,-1.3823561434027378
100,1,44.71311779321957,-12.470180310756918,-0.7374730359799083
1,2,-45.98437625597469,-42.06012052436804,-2.5499036280685123
2,2,11.062407495383926,-18.63438247714708,-0.8343063502295941
3,2,-1.7420158162041215,-40.21508884071189,-2.7507479995902786
4,2,-49.53090793383385,13.840992359020374,-0.6700838296163085
5,2,29.730169619249114,19.506836379838692,1.140723455313936
6,2,-25.677067463275595,29.556073722643543,1.9061891692964024
7,2,36.67035205441421,-23.74569672376333,-2.899874437497991
8,2,-31.034642512843334,-29.101364592736587,2.5819767108345393
9,2,-48.36860023247315,32.13998326936549,2.1646017143269254
10,2,31.071419369707296,26.04606070309698,-0.2453498646377296
11,2,-9.460336399359338,38.83657590593317,2.955028990414122
12,2,-38.629517963164474,-26.979024961455252,-2.128038620887322
13,2,33.69234550128008,3.7526213291534747,1.508025257663807
14,2,13.568884365534363,8.853326279387401,-0.16666101201894112
15,2,-12.56877542780116,17.274370173226476,1.9237304402485038
16,2,-29.576323508199057,16.285207496246603,-0.8379711150839256
17,2,23.24453397794656,49.21038720742313,0.38092201342715726
18,2,16.79005006756261,17.849247220747397,1.943095361038847
19,2,14.833518401744868,29.181615464088352,0.7284546273780889
20,2,13.094001181774287,44.85532923474858,-2.430134010406699
21,2,41.849147665909314,42.19114431935411,-0.8501539876701922
22,2,-0.856662702112489,-19.61508324849563,-0.28340735678694506
23,2,13.72075462499621,-47.163040747258215,-2.4074917933536906
24,2,-24.959107097686346,-23.712252951372008,2.176982405518291
25,2,14.819368670347698,11.635078484089895,2.353533729578836
26,2,7.178721960444534,-31.56037433351957,-1.940639105358876
27,2,-16.4247796250149,-46.28050015266426,0.5149110948167318
28,2,-40.73035369456559,4.6173029813202815,2.3466168753358843
29,2,-4.78092872430247,19.46284980112925,1.8407234214815151
30,2,-37.33564289048169,17.91812971740212,-0.2956578026938207
31,2,20.805355545304458,-19.000282482416804,-2.8002106538986755
32,2,16.649175174771155,14.009130851122528,0.5265089920136612
33,2,-24.936567073595892,19.149014052612053,-2.195247645487416
34,2,33.114623702233246,16.91530475504524,2.6161485402320577
35,2,40.036796635386445,-18.694714028669143,1.568857450124253
36,2,-26.38599563266381,26.637952777472158,-1.1852470342133434
37,2,7.5692290809194045,41.33896512627506,1.734785757926954
38,2,44.27477186668461,-42.42001272790033,0.5409115026337379
39,2,49.43382289064901,-21.197352231209337,-0.6652631544455498
40,2,1.7243229573478978,-46.222313207257734,1.2129445665725407
41,2,33.395228890136025,-23.72471659495204,0.9001974759942573
42,2,-40.05722244733073,47.43784790143558,-2.693024168724971
43,2,-8.216287523683393,-49.76651131206215,-0.9868150931595168
44,2,8.054257027249726,-26.44049203936851,1.9258772585370847
45,2,-42.49336896319187,-14.034027705059827,-0.7314783600789614
46,2,-17.897445751411453,-23.689296825845254,-1.8203935954561627
47,2,-31.887849385225152,20.99934706876431,2.2307226110616445
48,2,30.16441966142107,40.09032240244676,-1.167265857387614
49,2,-39.142408636164944,-20.273551162246513,3.0873786880569165
50,2,-27.131161638006247,42.14943852064714,-1.1635544837221492
51,2,14.231453069278338,-7.996517796846078,2.3823607597989467
52,2,21.186898374613737,-44.825563034149425,0.9855050676444158
53,2,-3.2548450721696547,-35.91743155946667,-3.0646643754949645
54,2,-3.4231709795690417,-21.22351783445908,2.1919825872364846
55,2,-29.61724846893444,-7.378191733385359,-0.47393581835351367
56,2,-13.206044179297914,-25.701989393117675,0.3496426560343317
57,2,11.010828977091167,22.95984129491817,2.4857588891557776
58,2,47.98358650975746,-42.112768660706216,1.0274877548915202
59,2,-18.99963316269797,6.886349747258126,3.0466353704440015
60,2,-16.661276465712138,32.15977419009585,1.1010221974247678
61,2,47.46915068726293,31.948427619425978,0.5649059795712928
62,2,-5.469843628154233,1.2151391524488073,-2.8129573145864923
63,2,-16.68350822873667,26.280969802848137,-0.8758050007493934
64,2,-19.184042370119425,-5.797402322288567,1.5007115082150069
65,2,1.1192513978465197,20.46789507005921,2.25247620157196
66,2,-32.56146418831486,-34.83516782201593,2.118446186722973
