N,Time,xpos,ypos,orientation
56,2,1.7808991632242999,46.88376507594858,-2.3236829290278918
57,2,17.057786365215836,42.07026131926334,1.8687227328129463
58,2,30.294180312636083,-20.098337955267457,-1.0233252114457048
59,2,-10.158838648498905,-42.0568545877506,2.4784871889998947
60,2,-29.83058573712461,8.388321237911512,-1.5814259164341458
61,2,-8.348324742850092,44.27867384776892,2.7193260505486316
62,2,10.678165996857105,23.458487940950196,-0.021448847776538393
63,2,-33.05202927398579,-42.49638102968167,-1.3169257978820343
64,2,24.04425188067303,28.467032132855017,2.822678637803753
65,2,-41.34892079359194,1.330213949834592,-0.6809966503826839
66,2,42.074054509259554,31.65913868124225,-0.38940003533802353
67,2,-28.364033150000786,16.41108261068224,-1.0048345948459916
68,2,6.835657223141703,-45.63128762260507,-0.9290485358338734
69,2,-10.252239094178169,21.760549926577724,1.8811565414489086
70,2,11.864248660733576,-38.943724005882956,-2.0333915391380777
71,2,-26.743977324896107,-8.400726074323066,2.02059075577412
72,2,5.047558954297149,-39.576813146835015,2.6047016015853224
73,2,3.8955766521993755,-49.700034615213106,-1.4280392743859986
74,2,21.637669494595922,-31.701152199687186,2.3463133801519773
75,2,-35.55712042072378,-39.14367196591078,-0.7655563084369995
76,2,-7.646690231264822,12.676172656405281,-1.2567913807417432
77,2,-1.6627333565666083,24.703348258476368,2.510434367386069
78,2,42.83178506696111,42.58752222364958,2.3863598567639297
79,2,38.26453200241154,38.40255177383607,1.8122714075960022
80,2,13.67224407743101,11.604284228707888,-1.827270796904443
81,2,0.724855270040963,-4.582609143263187,1.3557032570936984
82,2,-15.037626870765227,26.771099332355654,-1.9605372754801758
83,2,-37.51161375997145,-9.220537637348317,0.168270332064269
84,2,0.21803402843736044,38.6292559148765,-1.0402081140850354
85,2,35.76717489625815,-33.25315730611385,1.1941717444715632
86,2,28.340593083759796,11.612042718383044,1.1959001218781349
87,2,-50.76797849120437,-4.338266948889384,-1.246992363224551
88,2,-47.95273699824319,-46.14448351485759,-3.143730297677981
89,2,15.362619931193713,-27.31536716018638,0.5625239256794156
90,2,-48.528954418975324,27.03400895648282,-0.8024271119166733
91,2,-15.053169584533505,-15.980295886998396,-2.921600210344233
92,2,25.242118339329167,-25.5108891968566,-2.3236012107995516
93,2,24.346529306524396,-38.13845988946898,-0.29839955348369734
94,2,-15.406288831346076,5.250243709102023,1.8736684134438006
95,2,-33.42667298835613,48.838964886061184,-0.7072014846446738
96,2,-6.539651187278114,-30.325344009732163,1.1569416252373501
97,2,-34.09575549384306,-47.83928625238065,1.542794943488257
98,2,-24.465610843514924,15.635931502534044,-2.926842787363003
99,2,23.014239395526875,39.008861022584554,-2.86271565009795
100,2,-15.282016033684194,-25.20124321094126,1.8730060097303836
1,3,47.18122822465723,11.844723428121924,-1.4583394758056936
2,3,49.157601282449114,-17.26789098554468,1.8028357153693588
3,3,18.419558659928487,44.774979557694024,-0.2779748665870576
4,3,9.422623076029588,-15.380285514186987,-2.412198349021838
5,3,-7.732808571671439,8.910155489571446,0.356101377990986
6,3,5.937172341238256,1.4040833307519651,-0.46307744985104105
7,3,13.336220857225612,-48.82694631157253,-1.1316937774944589
8,3,22.110207553354694,11.756090836939421,-2.1319019515599553
9,3,12.174618847726673,-14.182048348223198,2.6738532092904337
10,3,-5.901450665893255,4.750359502295417,-0.5809580164612175
11,3,20.24178488692543,40.13884744595737,-0.10612070457690415
12,3,19.4341034408871,1.3975020850240076,-2.4762033794908302
13,3,-18.570774066907923,34.327256021182606,-1.9656808315401764
14,3,-40.74294974787657,25.245052840550844,1.1637527790767312
15,3,-47.954792088755596,-5.48189335019691,-1.2658729305598222
16,3,-30.492154598201815,3.6937719112111513,-0.7464154737498232
17,3,45.761064521836076,43.16234319996263,0.16200876195723726
18,3,29.156482493623336,-45.02947795142678,1.4767257126857274
19,3,-10.241801838594464,-24.71524562244694,-2.8817204647520334
20,3,23.08756777463873,24.456633959992722,1.3122525023754994
21,3,33.80921418322488,-17.15406429253986,0.7586778783442832
22,3,-13.903000646669007,10.196464407486777,-1.972206961302985
23,3,41.66682959589162,24.60785577922689,2.757331125981935
24,3,-30.53771110554149,-11.4559863716794,-2.942549981057763
25,3,8.870596822375829,-21.634300961926066,-0.16885347488170996
26,3,-45.7855456018086,-26.873744177121505,-1.952608006149357
27,3,2.047652735415929,-27.193453499760757,0.9290506852057427
28,3,44.14436026618339,-38.75404668892285,1.499921367264331
29,3,18.29546276795453,20.110452165085462,-1.782054669835269
30,3,-33.49946120325573,3.6522146365423844,1.135639642266918
31,3,-4.488738986004666,-37.02011857611527,-1.184335335760422
32,3,-43.75818998376157,-6.621038078057035,-2.5780715297051118
33,3,5.006510087979453,9.194890900769702,-0.8181488149875914
34,3,35.39422423484746,37.35757261382386,1.7240036906338667
35,3,-24.608251836197585,-27.77502866026309,0.5823427482684745
36,3,-8.813160479484166,-6.068121469344425,1.2849716834812854
37,3,-36.0161649794987,-43.29017958192358,-2.4850232460542383
38,3,23.746388059978177,32.94167005848043,2.83396071050819
39,3,-22.317103083296608,-17.97511347917014,-1.2051422636579274
40,3,-4.4804184075897115,47.123405797291845,-0.06701702829638652
41,3,27.82298568029023,-23.967313422273243,-2.2058325370093286
42,3,36.994935091730355,45.46611367515894,-1.4617266141987797
43,3,26.364790602148474,6.093946705669688,-0.9035307234613807
44,3,-46.3258655873216,-33.14311446747461,0.3733633095628353
45,3,-9.730579551439645,-36.22737532792456,-0.2947084401557902
46,3,-45.71576190141695,-48.18966291493838,-0.9479472705209242
47,3,16.846204296195282,-6.1429610021815195,-2.359218074311653
48,3,-39.37273920605352,-39.812017091682215,1.2894781266019195
49,3,21.224316179470517,-34.7516728654902,-0.9190472141827613
50,3,1.1391535265402624,41.49177129067505,0.09121879757704054
51,3,14.90172898526618,-16.314501553038443,-0.5790102300573884
52,3,5.954481047406995,-11.355231430447905,-0.4595511636794733
53,3,-3.6711568701828736,28.842490903361888,-1.680367965945635
54,3,-33.34124670375626,-12.522662787205027,-0.7417205915802242
55,3,2.036447654613123,-31.481118970134712,-2.992318240339759
56,3,1.7575399305467083,46.91075566463829,-2.323272985086461
57,3,17.031962541526855,42.0675316358476,1.8769293610543603
58,3,30.29136178643645,-20.114205151742002,-1.0148012377984215
59,3,-10.159355863664643,-42.047778258515095,2.477002682873073
60,3,-29.819659143743557,8.373385432241736,-1.576125888179691
61,3,-8.354777000323187,44.26957672293986,2.7235865887226254
62,3,10.679933200779626,23.45143655101537,-0.0348368415069373
63,3,-33.04358558088745,-42.50966179698882,-1.3034209311828817
64,3,24.00199166122336,28.464491890829446,2.8368340453639673
65,3,-41.35347834818051,1.3357800815785084,-0.6873363771594467
66,3,42.10314038946332,31.652817510955117,-0.3871916908609882
67,3,-28.361425660781844,16.388125665428124,-0.9994876938038968
68,3,6.849723363200827,-45.65466386327918,-0.9350942717797184
69,3,-10.257665506305376,21.782001428644254,1.8720875022441728
70,3,11.862160973675358,-38.95960468642559,-2.0249522526320636
71,3,-26.713008871158006,-8.375998036282986,2.0165673833961004
72,3,4.99569756782715,-39.59973217571417,2.6005688651582277
73,3,3.8929376418562645,-49.72609066772784,-1.4105565975240986
74,3,21.639581622634918,-31.698399282863786,2.3266623686390546
75,3,-35.56464515376987,-39.13829982307142,-0.7757496060853882
76,3,-7.639323284514094,12.65800974934895,-1.2762302199491216
77,3,-1.7111223091930075,24.726819739470166,2.4962717325346175
78,3,42.8188297610747,42.56129111189785,2.386395172495528
79,3,38.26493618695886,38.407656848435586,1.8005849735591726
80,3,13.682832160723331,11.600397075954465,-1.82230498523759
81,3,0.7351422072082017,-4.540708957983109,1.346574707946978
82,3,-15.021864564224508,26.761059837761422,-1.9710288430727814
83,3,-37.48986317020898,-9.225392940312867,0.1715643901319373
84,3,0.2095003649880326,38.60630094810217,-1.051129995365064
85,3,35.73690052777118,-33.24989246306808,1.17701151915251
86,3,28.371736019258197,11.637311232982315,1.187742817742124
87,3,-50.81754290808631,-4.362803982822628,-1.255119681922529
88,3,-47.98712121935827,-46.15998019718373,-3.1585082639925695
89,3,15.363772860328071,-27.332179485519788,0.5593096499624767
90,3,-48.523655484437725,27.01040507567181,-0.8027454827433544
91,3,-15.078041504559302,-15.964857722403494,-2.927536138575025
92,3,25.214087239328265,-25.540892351542333,-2.322003419296036
93,3,24.368283965627406,-38.14713630280391,-0.30919985410196527
94,3,-15.399110159509675,5.262583654468077,1.8809323894224723
95,3,-33.443556907661524,48.82912571423992,-0.7017320015599029
96,3,-6.513415020127828,-30.33215695973271,1.1647517244349468
97,3,-34.091243289919134,-47.85046782533687,1.536845540963782
98,3,-24.475282541308104,15.625030141078206,-2.9265195472634113
99,3,23.024082409924635,39.008878643948776,-2.8538838848112547
100,3,-15.312058821131236,-25.18114405203678,1.8642005354821953
1,4,47.18399768544388,11.808143076834853,-1.4641651227357741
2,4,49.16701013983053,-17.273868085562427,1.808313420607935
3,4,18.433711313044736,44.76929322071343,-0.2915026210090443
4,4,9.414100258609905,-15.395378209072552,-2.4072652676959736
5,4,-7.716779056448865,8.916549061952741,0.36306781440170444
6,4,5.956848806366364,1.405309235934361,-0.45204867426561474
7,4,13.335157126561805,-48.84982383367363,-1.1434061925634726
8,4,22.103902482965594,11.739514044720911,-2.133889010486971
9,4,12.16332529354796,-14.18716849744552,2.678288131878224
10,4,-5.8694306200915065,4.735520950532956,-0.5781426217274518
11,4,20.24614834542934,40.146796871015276,-0.10250291034864117
12,4,19.441424280685933,1.3719561631455126,-2.470315121808419
13,4,-18.603365029575894,34.32444801262512,-1.987154378608997
14,4,-40.75257266635828,25.272323715268314,1.1700066045294935
15,4,-47.94080218339469,-5.46444572494856,-1.257769213049098
16,4,-30.46632455226668,3.690233199008904,-0.7384747486522456
17,4,45.790320136739204,43.14444634576398,0.17384527030837849
18,4,29.14768944977379,-45.033893825846434,1.4744372515469377
19,4,-10.28023237014939,-24.72308464158993,-2.874991933176627
20,4,23.105861690438825,24.439278484610842,1.3177130135561483
21,4,33.80457370752423,-17.13020305299471,0.7572683765233693
22,4,-13.925722146299517,10.1950763940085,-1.975186443779215
23,4,41.681070501155695,24.632246114651327,2.764897352499173
24,4,-30.545501482579308,-11.437362720628187,-2.9340434740539245
25,4,8.905553467188058,-21.641965896570255,-0.17868812965201109
26,4,-45.79230458383522,-26.878697597918226,-1.9518735355888384
27,4,2.068625416433426,-27.19376242392815,0.9289328499289794
28,4,44.14274919353866,-38.76488686715418,1.5018841372015548
29,4,18.30663311553725,20.105345188363486,-1.7885497616251962
30,4,-33.52526449911546,3.659998005082353,1.1143817153327225
31,4,-4.480325199438863,-37.01878383229353,-1.1717426636910382
32,4,-43.797727100822236,-6.607739920436258,-2.5881740144541627
33,4,5.032320319589749,9.172835179612912,-0.8156066486956981
34,4,35.40486534887464,37.361615655316356,1.7200499453626146
35,4,-24.58315277056345,-27.760048505539693,0.5738276301739911
36,4,-8.79603100287171,-6.050218618494725,1.2626296261301415
37,4,-36.00063823963108,-43.278469041000314,-2.473761048587935
38,4,23.706830521875773,32.924742044961526,2.823012806939255
39,4,-22.284764059088296,-17.978814164591007,-1.2173865292688077
40,4,-4.469585421795622,47.120257032168155,-0.06573273052101337
41,4,27.804052699413877,-23.975441486759955,-2.2189285080132017
42,4,37.01813095291181,45.42665458663202,-1.4396605224011978
43,4,26.37218996833895,6.0638839112735115,-0.8927249830323625
44,4,-46.33711841427756,-33.11434245507482,0.3720083693925456
45,4,-9.695622340489273,-36.19971207115745,-0.28768938403955613
46,4,-45.70208962049617,-48.22070293187554,-0.9470797413827381
47,4,16.821967748024814,-6.118962178190229,-2.3519707673862484
48,4,-39.342481782852424,-39.80851418391035,1.2997567560915566
49,4,21.24438775012619,-34.76544597421036,-0.9112116100913259
50,4,1.1521353741569662,41.51325043941217,0.10312232525836922
51,4,14.951046094034051,-16.30908616592036,-0.5757256586409464
52,4,5.980781495557915,-11.368367439045912,-0.4600313912799265
53,4,-3.6754017598511592,28.814406465558026,-1.6747564637267243
54,4,-33.34104865033245,-12.534142111785455,-0.7380247496812934
55,4,2.0285212699443034,-31.5139973305993,-2.9797290979475157
56,4,1.755757724322362,46.929739782052934,-2.3319126167100483
57,4,17.05236888881029,42.07378878975415,1.8667107931529459
58,4,30.34765304931556,-20.114256717458865,-1.022342514639449
59,4,-10.156161017996752,-42.01908155549261,2.478300449193519
60,4,-29.799660826448854,8.353619898220016,-1.5635579404626883
61,4,-8.381319788984957,44.26072949874374,2.72351470898167
62,4,10.66103782010394,23.429992529854513,-0.04208975826921627
63,4,-33.04267031037395,-42.521054152279774,-1.288088887554227
64,4,23.989895930274432,28.499017538245216,2.824984229651057
65,4,-41.3283848858777,1.3248951707747771,-0.7015258850733821
66,4,42.12582991915252,31.635106708804372,-0.3875751681029572
67,4,-28.331774115887754,16.390725525948294,-0.9940648902344723
68,4,6.879927951830771,-45.645154776000815,-0.946149205842748
69,4,-10.246515003724562,21.81738061451196,1.8665107650343054
70,4,11.855466383182888,-38.98443419430855,-2.0171413282924266
71,4,-26.702658991376094,-8.355124521885749,2.0164980265041246
72,4,4.977284136908789,-39.60629277042387,2.6069351490547352
73,4,3.9030581531897104,-49.71049595548033,-1.4185363093391057
74,4,21.608196290536224,-31.682699689207666,2.334804572183963
75,4,-35.555920590153654,-39.163303910731635,-0.7694325790200449
76,4,-7.6301279727569815,12.662043019653108,-1.2833873356745642
77,4,-1.6938502894306324,24.74764535049665,2.49812192779102
78,4,42.81205683448454,42.582107422019334,2.3955149897648487
79,4,38.2683470476996,38.427658733438896,1.8047674419896478
80,4,13.690116158838034,11.572219597738497,-1.8071864187375877
81,4,0.7207982604681603,-4.540612827008112,1.337059801528958
82,4,-15.04997011570934,26.763677642086876,-1.9797444000993205
83,4,-37.46653127607122,-9.216983551231074,0.1902169902073963
84,4,0.20335452777652396,38.594327588387664,-1.0568571636111794
85,4,35.758248636896134,-33.2512671189169,1.173652711460237
86,4,28.365668631154765,11.663198588799425,1.1947199156781625
87,4,-50.80331712154555,-4.34370450423736,-1.253819755008646
88,4,-47.97420065462588,-46.14994437717161,-3.1637474923008093
89,4,15.361971359651609,-27.304625175585997,0.5651218349384124
90,4,-48.50860055546065,27.02433775886228,-0.8243904316401466
91,4,-15.093169687599877,-15.971017577846535,-2.9455097609808387
92,4,25.18962916017517,-25.552779831980814,-2.3169187043104227
93,4,24.38279879500657,-38.13974723160297,-0.3160140021877311
94,4,-15.392488958850732,5.259431695381374,1.8902039430528281
95,4,-33.44475415634876,48.80443652460506,-0.7198798754285027
96,4,-6.5304972038407465,-30.33163582536991,1.1679333390145703
97,4,-34.09703634270153,-47.83582408457357,1.533565055099476
98,4,-24.51123343560077,15.61349221488889,-2.9430049118655703
99,4,23.041641724650386,38.99165332343879,-2.86203721326953
100,4,-15.336274155854055,-25.146965819335783,1.8731955657662387
1,5,47.19237022997815,11.790102324244202,-1.4609202681730342
2,5,49.1624750597357,-17.266386768883724,1.8009529225525742
3,5,18.438270243223606,44.78052442021641,-0.2958471650261718
4,5,9.422053820415226,-15.401313149676916,-2.412256314174517
5,5,-7.724915596400399,8.924761124342067,0.35019310120674024
6,5,5.994176233509518,1.408792456995551,-0.4675764497067683
7,5,13.305512413542726,-48.870118834964536,-1.1564651112111055
8,5,22.08057584519576,11.696342798157065,-2.1311352268632566
9,5,12.17127670983531,-14.193098556035281,2.6892803561661167
10,5,-5.855245423215021,4.725741346528016,-0.5707164693001953
11,5,20.253507499459936,40.139216069930505,-0.11462792705299667
12,5,19.44933795685009,1.3456802000969388,-2.4761417446539324
13,5,-18.6102684344408,34.32557671008949,-1.9631903706673073
14,5,-40.74509794888692,25.28096774231889,1.1653491191010246
15,5,-47.952046714033564,-5.470645914380307,-1.2683814167504055
16,5,-30.444245753601066,3.6905075083363608,-0.7563851555080847
17,5,45.79084122113336,43.15116256801951,0.16930419231312624
18,5,29.149274238355762,-45.03092671711244,1.4817609060928398
19,5,-10.279591548101166,-24.702570501404704,-2.85898462735363
20,5,23.109597661129765,24.457364529120813,1.330365268531028
21,5,33.796301702190135,-17.12053492336215,0.7465436625983353
22,5,-13.962611673424124,10.21382819459634,-1.9635258072829158
23,5,41.66738594681355,24.632176896639585,2.7781416433679125
24,5,-30.53426469730007,-11.42463934794061,-2.9402272512603274
25,5,8.938614657091415,-21.678228347817488,-0.19162814877866097
26,5,-45.798652913985975,-26.904070351620604,-1.9639426699573077
27,5,2.0287508683630957,-27.176176062704634,0.9311497143312292
28,5,44.17087014403835,-38.76768740346572,1.501752048709274
29,5,18.318454128313675,20.078409898375735,-1.782274375619791
30,5,-33.51134043548732,3.6810251069723865,1.1350076281719004
31,5,-4.468074628175361,-37.063830556314464,-1.1516439466954533
32,5,-43.79625623117203,-6.618366879208042,-2.5901020206421985
33,5,5.007596872120485,9.138734916560072,-0.8147004436814979
34,5,35.37887117039801,37.33339743148279,1.7295238750081983
35,5,-24.596893018802017,-27.741358266605783,0.5705869486914668
36,5,-8.794957834856998,-6.043190609261054,1.2624149864349283
37,5,-36.02801899711158,-43.28758053009193,-2.475536600955657
38,5,23.716947583612928,32.923156894877685,2.8216015704774895
39,5,-22.262493017806847,-17.977450582661632,-1.2299022542862552
40,5,-4.452867105834103,47.11137145771757,-0.07300783488971294
41,5,27.793958441894805,-23.975046887501247,-2.222281487647295
42,5,37.03953104292469,45.41719027312658,-1.447745043840548
43,5,26.403297861832108,6.065290989860659,-0.9027796567777276
44,5,-46.340928599776845,-33.104135117347006,0.38879126619208054
45,5,-9.691047741633092,-36.24557487453144,-0.2774949375361391
46,5,-45.67602307280102,-48.22837272498256,-0.9524588606618942
47,5,16.805789510975153,-6.1583057342094785,-2.3502359291981327
48,5,-39.32822249018637,-39.79052845594295,1.2935342508684087
49,5,21.24442161372261,-34.75232168932981,-0.9113167821307167
50,5,1.1601150527225592,41.50947521000114,0.113303190158249
51,5,14.950649377011695,-16.32094607419906,-0.5736797948831596
52,5,5.988130361083763,-11.378701824640366,-0.45237710462595515
53,5,-3.689312343312276,28.818171853872165,-1.6886746769311018
54,5,-33.33506928455725,-12.506104834275567,-0.7361187946887593
55,5,2.008595291926282,-31.51674850927207,-2.97685177555901
56,5,1.764342297983731,46.90711685115087,-2.32798250432465
57,5,17.03719718954676,42.09346590151781,1.8574038145911347
58,5,30.358727189709242,-20.115711114491226,-1.016320700052254
